state_code,zip_code,city,name,is_acquired_numerical,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_acquired
CA,95051,Santa Clara,Power Analog Microelectronics,0,1/1/2004,9/18/2012,12/1/2007,12/1/2007,3.9178,3.9178,,,2,2,12000000,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,closed
OH,43607,Toledo,Classiphix,0,9/19/2009,5/1/2013,1/1/2011,1/1/2011,1.2849,1.2849,0.0,0.0,1,1,15000,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,closed
WA,98101,Seattle,StartupDigest,1,11/16/2009,,3/9/2011,3/9/2011,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,acquired
CA,92008,Carlsbad,WiLinx,0,1/1/2003,1/4/2012,1/10/2007,1/10/2007,4.0274,4.0274,,,0,1,15000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,closed
CA,94111,San Francisco,Cohuman,1,10/9/2009,,9/9/2009,1/1/2011,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3.0,acquired
NY,10038,New York,Correlix,0,1/1/2006,5/1/2013,2/19/2005,2/14/2012,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3.0,closed
TX,78701,Austin,OtherInbox,1,1/1/2008,,1/1/2008,9/20/2010,0.0,2.7205,1.0027,5.9479,4,4,3800000,4,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,acquired
CA,94404,San Mateo,M-Factor,1,1/1/2003,,6/14/2007,2/10/2009,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,acquired
CA,95051,Santa Clara,Athena Design Systems,0,1/1/2003,1/1/2012,1/29/2007,1/29/2007,4.0795,4.0795,,,0,1,4000000,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,closed
CA,94403,San Mateo,Servo Software,1,1/1/2008,,12/15/2009,12/15/2009,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,acquired
CA,94402,San Mateo,Levanta,0,1/1/1998,5/9/2008,9/23/2007,9/23/2007,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,closed
CA,94401,San Mateo,EdgeSpring,1,7/1/2010,,7/1/2010,5/17/2013,0.0,2.8795,2.3397,2.3397,15,2,12700000,1,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,acquired
CA,90501,Torrance,DotSpots,0,9/1/2007,4/15/2012,9/1/2007,9/1/2007,0.0,0.0,0.3342,3.2219,5,1,300000,4,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0,closed
CA,94110,San Francisco,about.me,1,2/5/2013,,2/5/2013,2/5/2013,0.0,0.0,-1.8027,-0.0959,21,1,5675000,2,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,acquired
CA,90291,Santa Monica,Republic Project,1,8/1/2008,,9/1/2012,9/1/2012,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0,acquired
FL,32714,Altamonte Springs,Hit Systems,0,9/1/2008,1/10/2013,9/1/2008,9/1/2008,0.0,0.0,,,2,1,125000,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
CT,6880,Westport,Yamisee,0,1/1/2010,7/1/2013,3/24/2010,12/15/2010,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,closed
WA,98109,Seattle,Thinkfuse,1,8/1/2010,,11/1/2010,3/24/2011,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.0,acquired
CA,94301,Palo Alto,EchoSign,1,7/15/2005,,10/1/2005,10/1/2007,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,acquired
WA,98104,Seattle,PI Corporation,1,1/1/2003,,7/27/2006,7/27/2006,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,acquired
RI,2903,Providence,"MoveableCode, Inc.",0,1/1/2010,1/14/2012,1/1/2009,4/1/2012,-1.0,2.2493,1.7479,1.7479,3,2,350000,1,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,closed
NY,10013,New York,Daylife,1,4/1/2006,,6/1/2007,6/16/2009,1.1671,3.2110000000000003,0.7534,2.8110000000000004,16,2,12300000,3,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,acquired
MA,1824,Chelmsford,Desktone,1,1/1/2006,,7/30/2007,12/16/2011,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3.0,acquired
CA,94105,San Francisco,Pulse,1,5/1/2010,,10/6/2010,6/16/2011,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,news,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,acquired
CA,94107,San Francisco,Opzi,0,5/1/2010,7/1/2013,1/1/2010,9/1/2010,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5.0,closed
CO,80302,Boulder,Standing Cloud,1,1/1/2009,,1/1/2009,6/21/2012,0.0,3.4712,0.0,1.9123,4,5,10000003,2,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,acquired
IL,60647,Chicago,Where I've Been,1,6/8/2007,,3/15/2008,4/15/2010,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,travel,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1.0,acquired
CA,94103,San Francisco,HipChat,1,9/1/2009,,8/10/2010,8/10/2010,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,acquired
CA,94301,Palo Alto,ScaleIO,1,1/1/2011,,12/4/2012,12/4/2012,1.926,1.926,1.6685,2.4658,1,1,12000000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,acquired
NY,10010,New York,GroupMe,1,5/1/2010,,8/25/2010,1/4/2011,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,acquired
CA,94110,San Francisco,WeAre.Us,0,12/1/2007,4/23/2012,8/1/2008,8/1/2008,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.0,closed
CA,95054,Santa Clara,Kickfire,0,1/1/2006,6/17/2010,7/31/2008,7/31/2008,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,closed
TX,78746,Austin,"LifeSize, a Division of Logitech",1,1/1/2003,,12/19/2005,9/18/2006,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,acquired
CA,CA 90245,"El Segundo,",CHiL Semiconductor,1,1/1/2006,,1/1/2006,5/7/2008,0.0,2.3479,0.0,5.1616,7,3,22487000,2,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,acquired
CA,94404,San Mateo,Aptana,1,1/1/2007,,7/14/2009,7/14/2009,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,acquired
NJ,8827,Hampton,Enpirion,1,1/1/2001,,12/21/2004,3/31/2011,3.9726,10.2493,3.0,3.0,8,4,59000000,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6.0,acquired
ID,83402,Idaho Falls,RFinity,0,10/1/2008,6/1/2013,2/1/2011,2/1/2011,2.337,2.337,0.5808,2.3726,5,1,4000000,4,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,closed
CA,92121,San Diego,ecoATM,1,8/2/2008,,2/17/2010,2/6/2013,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,acquired
CA,94103,San Francisco,Adura Technologies,1,1/1/2008,,10/16/2008,4/26/2012,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,acquired
CA,94040-2573,Mountain View,Rhythm NewMedia,1,1/1/2005,,11/10/2010,9/11/2012,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,acquired
CA,94105,San Francisco,Topsy Labs,1,1/15/2007,,1/1/2008,10/1/2012,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,acquired
MA,1803,Burlington,Digit Wireless,0,1/1/2000,1/1/2012,3/14/2005,2/11/2008,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,closed
CA,94025,Menlo Park,Silver Tail Systems,1,1/8/2008,,9/26/2008,9/22/2011,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,acquired
MA,1720,Acton,Tatara Systems,1,1/1/2001,,1/20/2004,6/22/2010,3.0521,9.4767,1.0,1.0,4,5,33000000,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2.0,acquired
CA,94303,Mountain View,Reliant Technologies,1,1/1/2001,,4/19/2007,4/19/2007,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,acquired
CA,95008,Campbell,Atrua Technologies,1,1/1/2000,,12/7/2006,2/25/2009,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,acquired
CA,95008,Campbell,Casabi,1,1/1/2004,,12/19/2005,3/12/2007,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,acquired
NY,10011,New York,Peek & Co,0,11/1/2007,2/22/2013,1/1/2008,8/12/2011,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,closed
MA,2139,Cambridge,Bluefin Labs,1,6/1/2008,,4/1/2008,1/24/2012,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,acquired
CA,95134,San Jose,C2 Microsystems,0,1/1/2004,11/5/2012,10/12/2009,10/12/2009,5.7836,5.7836,2.0027,2.0027,1,1,10000000,1,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.0,closed
CA,94301,Palo Alto,GoPollGo,1,1/1/2011,,7/27/2011,7/27/2011,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,acquired
CA,95066,Scotts Valley,Multigig,1,1/1/2003,,5/12/2008,12/22/2010,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.0,acquired
CA,92037,La Jolla,Ortiva Wireless,1,1/1/2004,,2/1/2005,10/4/2011,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,4.0,acquired
CA,90245,El Segundo,Sometrics,1,9/1/2007,,5/14/2008,10/16/2009,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,acquired
CA,94107,San Francisco,Kima Labs,1,1/1/2010,,8/1/2010,8/1/2010,0.5808,0.5808,0.0,2.1315,3,1,770000,3,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0,acquired
TX,75001,Addison,Chronicity,0,9/1/2006,4/1/2012,10/10/2006,5/26/2011,0.1068,4.7342,,,0,4,19550000,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.0,closed
CA,94111,San Francisco,Whiskey Media,1,10/1/2007,,3/24/2009,12/31/2009,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,acquired
VA,22102,McLean,Jobfox,1,3/1/2004,,4/1/2005,12/24/2009,1.0849,5.8192,6.3507,9.4411,14,4,42000000,4,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.3333,acquired
CO,81620,Avon,Natural Cleaners Colorado,0,1/1/2005,3/5/2010,8/27/2008,8/27/2008,3.6548,3.6548,,,0,1,1900000,0,other,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,closed
CA,92656,Aliso Viejo,Gaikai,1,11/1/2008,,1/5/2010,7/20/2011,1.1781,2.7151,2.5178,3.6685,21,3,45039999,3,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,3.6667,acquired
CA,94110,San Francisco,Blue Buzz Network,0,1/1/2006,6/1/2013,7/13/2010,7/13/2010,4.5315,4.5315,5.5288,5.5288,1,1,1310000,1,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,closed
OR,97224,Portland,Max-Viz,1,1/1/2001,,1/1/2008,1/1/2008,7.0027,7.0027,7.6712,7.6712,3,1,3000000,1,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,acquired
CA,94085,Sunnyvale,Cotendo,1,1/1/2008,,1/1/2008,6/15/2011,0.0,3.4548,2.0247,3.9753,9,4,36000000,3,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3.0,acquired
CA,94301-1705,Palo Alto,Particle Code,1,5/1/2010,,6/30/2010,6/30/2010,0.1644,0.1644,1.4822,1.4822,3,1,3000000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,acquired
CA,94103,San Francisco,Flowgram,0,6/1/2007,6/11/2008,1/31/2008,1/31/2008,0.6685,0.6685,0.7973,5.2849,1,1,1300000,3,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,closed
AR,72201,Little Rock,JavaJobs,0,1/1/1997,11/3/2012,10/1/2006,10/1/2006,9.7534,9.7534,9.7534,9.7534,1,1,50000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,closed
NY,10012,New York,Behance,1,2/1/2006,,5/14/2012,5/14/2012,6.2849,6.2849,5.7507,7.3068,15,1,6500000,3,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,acquired
MA,2142,Cambridge,Locu,1,1/1/2011,,9/7/2011,4/23/2012,0.6822,1.3096,0.3288,2.5945,5,2,4600000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,9.0,acquired
MA,2451,Waltham,dynaTrace software,1,1/1/2005,,2/15/2007,1/7/2011,2.1233,6.0192,2.0,6.5123,5,3,21900000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.6667,acquired
NY,10010,New York,Socialbomb,1,6/5/2008,,12/1/2008,12/1/2008,0.4904,0.4904,1.1808,1.1808,6,1,240000,1,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,acquired
CA,92130,San Diego,Imagine Communications,1,1/1/2005,,1/1/2005,4/20/2010,0.0,5.3014,5.0027,5.0027,17,4,34700000,1,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.25,acquired
IL,60188,Lisle,Univa UD,1,5/10/2004,,8/1/2005,3/23/2010,1.2274,5.8712,3.6466,6.6959,4,4,33000000,2,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.3333,acquired
NY,10013,New York,Tutorspree,0,9/1/2010,9/8/2013,12/20/2011,2/18/2013,1.3014,2.4685,0.0,2.4685,3,2,1800000,2,education,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,5.0,closed
CO,80302,Boulder,OneRiot,1,1/1/2006,,1/1/2006,8/27/2009,0.0,3.6548,3.1507,5.3123,14,3,27300000,4,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,3.0,acquired
CA,94303,Palo Alto,Moonshoot,0,1/1/2007,2/1/2012,2/18/2010,4/1/2012,3.1342,5.2521,3.1342,3.5425,6,2,6760000,2,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5,closed
CA,95014,Cupertino,ArcSight,1,1/1/2000,,1/1/2000,6/30/2006,0.0,6.4986,0.337,10.0082,24,3,26914000,3,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6.0,acquired
CA,95051,Santa Clara,AGEIA Technologies,1,1/1/2002,,10/3/2005,10/3/2005,3.7562,3.7562,,,1,1,27500000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.0,acquired
TX,77046,Houston,U.S. Fiduciary,0,1/1/2003,4/17/2009,4/12/2007,4/12/2007,4.2795,4.2795,,,4,1,9000000,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2.0,closed
CA,95110,San Jose,Broadway Networks,0,1/1/2006,1/1/2011,1/13/2010,1/13/2010,4.0356,4.0356,-7.0055,-7.0055,3,1,954000,1,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,closed
CA,95054,Santa Clara,Xelerated,1,1/1/2000,,4/20/2005,8/14/2008,5.3041,8.6247,,,4,3,53000000,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4.6667,acquired
CA,94410,San Mateo,Oodle,1,1/1/2004,,5/1/2006,9/3/2010,2.3315,6.6767,6.9589,8.9342,17,4,23100000,3,social,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.0,acquired
CA,94103,San Francisco,The Climate Corporation,1,1/1/2006,,1/1/2007,6/14/2012,1.0,6.4548,6.5342,7.0055,28,4,108900000,2,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,7.5,acquired
CA,94041,Mountain View,Kosmix,1,1/1/2005,,11/1/2005,12/8/2008,0.8329,3.937,3.4822,7.6658,26,4,55000000,5,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2.75,acquired
NY,10003,New York,Xtify Inc.,1,4/1/2009,,5/1/2010,2/7/2012,1.0822,2.8548,1.611,4.5096,9,2,5686383,3,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,acquired
CA,94080,South San Francisco,Limerick BioPharma,0,1/1/2004,6/1/2013,6/11/2008,1/30/2012,4.4466,8.0849,6.5863,6.5863,4,6,49008830,1,biotech,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,3.0,closed
CA,94107,San Francisco,iSkoot,1,4/22/2005,,11/29/2006,11/7/2008,1.6055,3.5479,,,10,3,32200000,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,4.0,acquired
TX,77027,Houston,Rudder,0,10/1/2006,11/5/2010,1/15/2008,1/15/2008,1.2904,1.2904,7.1233,7.1233,3,1,2000000,1,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,closed
NY,10001,New York,Panvidea,1,1/1/2007,,3/19/2010,3/19/2010,3.2137,3.2137,3.0027,4.6219,5,1,2700000,2,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.0,acquired
WI,53562,Middleton,Sway,0,12/3/2004,12/2/2012,1/19/2010,1/19/2010,5.1315,5.1315,3.1616,8.5123,6,1,2000000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,closed
NY,10018,New York,TRAFFIQ,1,9/6/2006,,9/6/2006,8/10/2010,0.0,3.9288,2.9151,5.7342,16,3,18000000,3,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.3333,acquired
WA,98021,Bothell,Dexterra,1,1/1/2000,,8/17/2005,10/2/2008,5.6301,8.7589,8.5041,8.7589,9,5,122500000,2,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,5.6,acquired
CA,94107,San Francisco,CoTweet,1,1/1/2009,,7/9/2009,7/9/2009,0.5178,0.5178,0.5808,4.526,9,1,1100000,2,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,acquired
MA,1803,Burlington,Reef Point Systems,0,1/1/1998,6/25/2008,4/1/2005,3/23/2007,7.2521,9.2274,6.0027,6.0027,1,3,52000000,1,security,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2.6667,closed
CA,94089,Sunnyvale,Paracor Medical,0,1/1/1999,6/17/2012,6/29/2007,6/29/2007,8.4959,8.4959,9.0055,9.0055,5,1,44000000,1,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.0,closed
CA,94404,San Francisco,Causata,1,1/1/2009,,10/5/2009,11/1/2011,0.7589,2.8329,0.7589,3.8356,12,2,15500000,2,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,acquired
CA,95054,Santa Clara,Asempra Technologies,1,1/1/2003,,2/13/2006,2/13/2006,3.1205,3.1205,4.0027,4.0027,4,1,20000000,1,security,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,acquired
